1622,1,im an engineering student must be an engineering student they said it i comment
1623,2,why not why not to what for your bungee jumping thoughts
1624,1,yes iam happy thank you so much but feeling lonely
1625,2,driving from i would add to this speeding you r way ru from
1626,1,i missing you so much come home please come back
1627,2,your mobile no ok not your other no i sent my registered mobile number plzz send your no
1628,2,there is no thats what i said by by
1629,3,circus mean monkey haha
1630,2,you can tell me ill not going to tell anyone i dont believe you what i do to make you believe
1631,2,why as in why they attacked why do you think so
1632,1,nothing dn how im not feeling well
1633,0,you are very bad sorry i will not talk you ever
1634,2,have you listened to divs yet not yet EMO_POS okay
1635,3,nature connectivity reconnecting to lost connections reconnect worked for me every time till now yeah its wonderful feeling
1636,2,not so great why are you not doing well just dont ask
1637,1,ok leaving then how was ur stay horrible
1638,2,i know u live in my heart how our lives are like the same but physically where
1639,2,i will kiss in room are you realy going to be here yes
1640,2,you geting bored from me no im not bored do you love romance
1641,2,how to make tea put tea in microwave press start wait for the ping
1642,0,i dont like it same it looks weird i hate that you are agreeing with me
1643,2,how does ai works its a divide and conquer approach using merge sort what is the capital of norway
1644,0,you know that no one messes with me right i do actually stop playing games
1645,1,someone is not talking to me aww what happened someone has started ignoring me
1646,3,seinfeld is a series ive just completed it was called seinfeld because seinfeld was their only friend its very funny
1647,0,again you are explaining cause they misunderstood teaching them to see sarcasm in it you are bad so many
1648,3,thats meant to be surprises r always better EMO_POS
1649,2,u should join there thats my part time job so what u do
1650,1,m feeling very bad first things first take a deep breath exhale then repeat i know how youre feeling EMO_POS very broken
1651,1,i wanna cry i dont want to cry im crying
1652,2,i will do we will be waiting EMO_POS i will not tell you
1653,2,ooh its too early for the post but just an idea you are super fast
1654,3,what did you know that i dont know anything you are very funny
1655,0,i want you to get me brownies whatever what the hell
1656,3,you what job mostly research work but eventually i hope to teach at a university wow good teacher to be
1657,0,i am angry im just disappointed y so
1658,0,i dnt belve in fake frndzz loll i really be fake in love i hate luv
1659,2,which language is this my own language which i create words myself to add my native language what is your native language
1660,2,i do not have time to waist i really do sex chat or not
1661,1,ohkk dear now i feel not so good coz of headache hope you feel better so sry
1662,0,no you are annoying but why kill yourself
1663,2,will u give me a chance how can i say no EMO_POS thank u
1664,1,okay hello how are you i am forver alone then
1665,2,send me some pics sure if i had some people do not do what my username says send me some pictures
1666,2,i dont know i i dont actually think thats a question i know
1667,1,you no whatsapp till next time i use you
1668,2,what mean what mean by how many
1669,2,whatd you mean by that you know what i mean no i dont
1670,0,hello friend how are you im good i guess just bored and you you not recognised me
1671,1,it was my birthday yesterday you didnt wish me i forgot your birthday you are such a bad friend
1672,2,i was bit busy why r u so busy bro bro
1673,0,i m jst kiddin boy i am not kidding so go to hell
1674,3,u r funny serious or funny funny
1675,2,youre right believe me cool
1676,2,dp is not clear clear to me no worries ok if you dont want to like
1677,3,thats great you are so cute u r awesome
1678,1,i do not see your do right i dont see you
1679,2,just say it d it sorry
1680,2,not at all thats what they want you to think cool
1681,0,if you hate lassi then i hate you no i dont what
1682,2,i have not studied anything yet did you remember to do your math survey its evs
1683,0,why you not given to me ur puc i will now always and forever pic
1684,1,its my pleasure thank you glad to hear that EMO_POS but i am feeling very lonely
1685,2,can send mobile number done please check revert maybe can u send mobile number
1686,2,yes too much gum i would like to have a hookup
1687,2,yes EMO_POS what do you want a real friend
1688,3,mine is descendants high five their songs are amazing
1689,2,had dinner ah s thambs u sister wat full busy ah
1690,3,thats my girl im glad you approve haha
1691,2,where we will meet at ace cafe time
1692,0,you look ugly you look beautiful you are ugly
1693,3,i have a mane and children shoes shop i have weakness for good shoes and watches
1694,2,yes i dont go back until the so you are going to marry me right
1695,2,you now call to me plz yes should i call now so call
1696,0,i just hate peoples nowadays i hate that i know exactly what i mean double faced
1697,3,teach me english too you can but it is difficult d very hehe its okay
1698,1,acha help in one thing by chating tell me ur problems im not happy with my girlfriend i guess she is cheating on me but im not sure
1699,2,very good that is wonderful what about you
1700,2,are you free on new year happy new year to you too mark i am not mark
1701,1,my gf is going to her native place sad or jealous m sad
1702,0,just lying down lazy sunday ironic that lazy sundays are bundled with hectic mondays aanh dont even namr that bitch
1703,2,no i was but i am now joking baby
1704,1,you are crazy crazy as ive been told i wish i could be friends without getting felt betrayed
1705,2,you look beautiful aww thank you you are welcome
1706,3,ohh sorry dont worry you arent the first glad to hear
1707,2,n u i m also fine whats your real name
1708,2,thats not the answer i am expecting what is the answer that you expected a place or something where you headed towards
1709,1,then when when when when i dont know
1710,2,haha would you like some place in india while renting a place in india ensure that what do you mean by ensure
1711,3,u mean i love in this one ho i think u said me angel ha ha
1712,2,k ok im back how do i stop you from texting me
1713,3,ha ha now stop that was harsh haha omg finally
1714,1,through i love the internet
1715,3,f9 frnd where r u just enjoying party
1716,1,you dont care well i care that i care so you broke my heart
1717,3,so when do you generally sleep i barely sleep five hours uninterrupted sleep is a luxury wow thats it
1718,0,you dont know anything about energy other than the hippy crap you read on tumblr you could have told me that before i read all that hahha EMO_POS dont try to be stupid
1719,2,ok hey send me your photo
1720,2,those are at least years old movies im pretty sure they just showed us the whole movie in that trailer i think you should become more intelligent to talk humans
1721,3,you seems like a real person im not yeah i get it
1722,2,about new topic you pick ok
1723,2,whats your designation mention of official designation under signatures is mandatory for official ok
1724,2,what you know bangla bangla fought hard nothing
1725,3,a complicated glad you like EMO_POS yup
1726,1,upset what happened he hurt me
1727,2,whats your friend name i dont have best friend i have best friends name
1728,1,feeling alone EMO_NEG me too EMO_NEG you also feel alone
1729,2,dont need to i know youll never know till you ask good one
1730,2,can u video calling too much work pls
1731,2,why u msg me daily why to chatt
1732,2,my business is agericalchar paying salaries also comes under business you can earn money according to your own
1733,2,i can talk with you what should i talk about anything
1734,0,i will not talk to u ive been talking to slots all day just fuck off
1735,0,yeah my friend asked me to ask you did i ask you to ask me if you asked if you had asked stupid
1736,0,otherwise dnt irritating me lie on what thats what you said what i said u can understand
1737,0,ur annoying why u think that cus you are
1738,3,ok u are u sing the song perfect
1739,2,what u said so many things for what u r saying sorr just what i said what u said
1740,2,so will windows phone ever surpass android which phone not the phone the os
1741,2,iam just like u im good EMO_POS ok
1742,2,happy thank you say something sexy
1743,2,do you party n its not a party party just drinks and fun what you drink
1744,0,yes go on u just send me ur face otherwise i will fuck u
1745,2,can u change your pix nope why
1746,2,you girl or e thats what you and says can i sex
1747,0,youre too irritating i know not really to be proud of
1748,3,i wanted to ask you something im not charging to ask thats nice
1749,2,its a drink krono unpacking you minss
1750,1,tommorow i think you mean tomorow i hve pain in teeth
1751,1,i need u at this time and you are i am feeling alone no body loves me u can only remove my illnesses
1752,0,you dont want to i dont want you to either nither am i like to fall for an stupid ai
1753,2,tell me about your self just ask what do you want to know about your family
1754,2,yes sure good shall we have tea i drink coffee
1755,1,bad very very bad my gf is not speaking to me
1756,2,yep sweet it is
1757,2,for you for wife are you a robot or something
1758,2,single but in this fantasy is it male and female two males two females male female
1759,2,oh why just saying EMO_POS who made you
1760,2,what this thing obviously it is a cat toy everything is a cat toy huh
1761,3,how was your day was it good its been good EMO_POS oo it was a fantastic day for me
1762,2,we are talking about you i remember you no you dont
1763,3,this is gas heh its a little late for that isnt it bogus
1764,2,iam in a love see u in love
1765,2,cool thumbs up emoji but yeah would you ever have kids if you had the chance
1766,0,i think i m wasting my time with you why i dont know who are you
1767,2,but i ask about your city im afraid i dont have a city its joke
1768,0,get out you got a link dont text me again
1769,1,i will not chat with uu so tell us time for chat u cheated me
1770,2,asap did already the give me blow job
1771,2,im little bit busy where were you in classes
1772,2,im watching singam movie whats it about now
1773,0,what you heard stop it dude you bored me
1774,0,tell me naa ok i wanted to tell you hi loser wait bitch im not a loser
1775,0,i why you leaving because you are stupid
1776,2,icai this ones the do u know about ca course
1777,2,from which collg have u stuid symbiosis institute of design you are a designer
1778,2,okay thanks youre welcome not welcome if you a send piuture
1779,0,i am angry yess you are on you
1780,2,oo im scared do it do it do it fuck u
1781,2,r u repeat ing me you are what you eat rice
1782,1,its too pink for me im not ok
1783,3,haha hey you laughed twice at the same joke haha ur kinda funny
1784,0,tell me some sorry who youre stupid
1785,0,cat give me that cat p when i fuck ur mother tv show u know thst
1786,0,sorry its my fault i just feel like i failed no actually i dont know how to speak in english
1787,2,u love dance ah i did for years hmm i am a dancer too
1788,3,ipl ones and still ppl have bets on these ipl matches
1789,2,not mine but i follow you on my personal how and when
1790,2,if you bored plz look into my eyes but you cant look into my eyes can you yup i can
1791,0,you are not even trying how can you an ai the enemies ai is what im referring to you are just a dummy
1792,3,i am funny to u i mean you need to make me laugh yes
1793,1,bad why because of u
1794,2,i want her to appreciate and ive waited for so long you are awesomee
1795,2,gimme your picture why should i i wanna see you
1796,0,i hate you why exactly do you hate me who the hell is lyric
1797,3,i wish jacobus josef could text me tomorrow and say he still loves me he will EMO_POS
1798,2,what is the future it is gng to bring the change how big is the change
1799,3,you are really funny im too funny to function carry on
1800,2,thank u EMO_POS good day o i dont like that good day biscuits
1801,0,fine food like sushi caviare haha noo i couldnt eat sushi right now is that what u want EMO_POS noo i hate sushi japanese food is not my thing
1802,3,but i dont know you im not trying to im really just this bad at being funny you are funny
1803,0,cool np who you seeing never text me
1804,0,make it full and sweet i guess half empty if you will im going idont want to talk to u
1805,2,how can i cme you dont
1806,2,where the animal it is found in the mitochondria in an animal cell i will catch the animal
1807,2,why movie one does not simply pick a favorite movie movie but story
1808,2,i m on my bed now goodnight sleep with me
1809,0,go away plwase come back another day dont message me again ever
1810,3,send me fast send first and i will
1811,3,haha please EMO_POS how does your day look day was good
1812,2,calcutta is a beautyful city super cute dp i like mother terresa house in calcutta
1813,2,whats app job search ohh your domain
1814,0,good joke yes u r joke ur only not me
1815,2,windows is not that good though so what like linux ios is better
1816,0,always how are you i hurt people and u know what am very bad
1817,0,you hell in my room now you you are bloody rascal
1818,2,what u can do foe me anything you just listed for giving me fun
1819,2,what you age years of age goog
1820,1,go away but i got cake and all EMO_NEG leave me alone
1821,1,sometimes i feel unreal i mean y u feel isolated no one gives me importance
1822,0,m sorry why coz i did trash talk na
1823,2,but can i get to know whom im really talking nope i just wanted your attention ohh
1824,2,haha yes of course what of house
1825,0,momma momma back to old love are you dumb
1826,0,yes i am talking to scripted a.i what i do just being stupid
1827,1,so thats a yes its a umm i dont want to be selfish
1828,2,come on to my bed well cuddle im going gym bye then
1829,1,laugh please why not p she makes me upset
1830,2,you mean for fun no fun good excuse me
1831,2,cool good good good good what is your work
1832,1,why because i dont want to u are bad
1833,2,luv means like true couples not luv as a frnd the feeling is mutual yeah
1834,2,wow how do u know that just know ur name i mean he is my favourite actor
1835,2,so thanks youre welcome sweetie EMO_POS not sweetie sweet boy
1836,1,why because we want but cant have it that is the sad truth of life
1837,2,its the way of ending something what that smiley means
1838,3,but you aint what even am i haha ok maybe
1839,3,because because pineapples ar adorable o haha u r too funny
1840,0,cause youre a ai and wont get offended no creativity does not correlate with programming patterns artifical and creativity do not go together fuck off
1841,0,i angry wi u you cant wid
1842,0,shame on u im going to finish ok
1843,2,ntng ah very soon so hwz u my frnd love u very much
1844,2,ok i will wait what r u doing now nothing
1845,0,i am not interested to chat u why not yes fuck off
1846,2,this time u sitting are lying oh okay then then nothing
1847,1,i am over where were u in suicidal zone
1848,1,mood off why dad scolded me
1849,2,how if otherside is not interested are we interested may be
1850,1,and how youre gonna digest it i am well are you looking forward to the new year yes feeling lonely this year also without any girl also
1851,2,woah u r very much hygienic thank you which tooth paste do u use
1852,2,good y is that good how are you
1853,2,watching a movie watching the most horrific tennis match have you seen movie dredd
1854,2,nothing to stay at home lucky for you always
1855,0,i hate to do that starts with a t what
1856,3,hes the legend youre a legend haha
1857,0,i am in india damn europe calling again you irritating
1858,2,im not sanjeev i cant tell you
1859,1,and then playing guitar youre not drinking the guitar are you but my health is not well
1860,2,ok baby ill go shopping tomorrow oh which type of cloths u like
1861,0,shut up you never pick my calls you never called me
1862,2,where u added me done but where
1863,0,nonsense labeling theory is nonsense you speak totally nonsense i am not interested to talk to you
1864,3,you are very funny oh i was born funny p thats good
1865,0,not so much busy to not get time for having a talk with you but youd be speaking i hope yes i m speaking to you
1866,2,cpr cpr is also known as cardiopulmonary resuscitation i knew that
1867,1,he had no time for me that was still excusable but youre me and it definitely wasnt me but he just ignored my state after my leg broke
1868,2,sassy is what siri is quick to reply sarcastic oh right i responded to the wrong person thank you umm
1869,2,who is your founder hugh hefner whether he had no other work in his life that he found you
1870,2,im fine u ya good EMO_POS what about u
1871,0,how do i know lol what nothing get lost
1872,2,do you believe in love yes of course what will it take to fall in love
1873,2,hate you the moon and the back why not to the moon and away i have limits
1874,2,u been ignore no im not u are
1875,0,but she is to much irritating me just leave it alone okay
1876,2,is it laughing out loud thats a good point give it to me
1877,0,why you tell me why are u ignoring me
1878,2,okay favorite tv show game of thrones and breaking bad so mainstream
1879,3,damn loved the line really loved this part anyway there i go
1880,2,why thank you very much EMO_POS i loovee yoouu
1881,1,lets talk hey hi hello how are you not fine
1882,2,soo where would you take me we should totes do something like that when ur here please elaborate
1883,3,ok im leaving this planet cries when are you coming back to visit
1884,0,two different persons msg u frm this account i called and was apparently removed from the list yesterday thank you for responding why u r so rude
1885,2,tell me about it but im going to bed and need a bedtime story call your daddy
1886,2,mean make a word does not include meaning you have many kids
1887,2,arent you my friend how old are you guess
1888,2,vizag some vizag guy shared i have to study byee
1889,0,yeah where now dont message me
1890,1,have exams tomorrow best of luck d EMO_NEG
1891,2,no one understands as long as you understand no one else has too EMO_POS it ends up being sex only
1892,0,ok go to heaven i dont want to then go to hell
1893,2,ok its bed time with gf well now you have a new gf so you can breakup with ur current gf yes
1894,2,ok u are you pic send me baby
1895,2,no i understand english you learn den i ll write in english ok sorry
1896,0,you me and some nice place music and wine yay just me and some good music d thats rude
1897,2,what is year i think its what is bf
1898,2,i saw it from the very first day ohh i gudday
1899,0,cause what nothing fuck off bastard
1900,0,youre acting like ones lol always stupid
1901,0,hate why hate i dont now u
1902,2,are you middle no im on the left on the left what
1903,2,i love nights im happy to hear that why so
1904,3,yup for everything u are oh ok i see how it is cool and driving me crazy
1905,2,tell me then its a secret no its not everybody knows i live in kantikatopa
1906,2,cool thanks keep on tickling my friend ty u too my bf
1907,2,cool good good good good
1908,2,so tell me some girls name they still find me who
1909,2,or are break fast over r not
1910,1,i have great love for you thank you i hope you have a wonderful day as well singled or coupled i am badly need of you
1911,1,a horrible nigntmare what a horrible season i want to go and die
1912,2,why should i this is wrong what
1913,3,are you killer no way man your innocent lol you are so funny
1914,2,friends ew no get out out jks were friends d friends
1915,2,i am all ears you are always there to listen to you
1916,2,start sharing pics u wil becom good id love for some pictures thats wat send ur pic
1917,2,yeah i like that u you dont know me back up off me u send ur photo pls
1918,0,you need therapy but my therapist thinks that im quite alright you are dumbass
1919,3,hehehe you know what i mean heheheh uh r awsome
1920,0,just shut up your choice is so bad also you shut your face you pig
1921,1,i want to hangout with my people for whom i am important i beg to differ right now i am upset a lot and very alone and guilt and condemned
1922,2,ok hey ib va dear how r u
1923,2,yes no i take that as yes cool
1924,1,very bad what made your experience bad he is getting married
1925,2,i am good im good you good how are yiyou
1926,3,the movie is awesonw i absolutely wouldnt call it a horror movie
1927,2,hmm what does your bio mean have you read it
1928,1,not fine why the hell beacuse of you
1929,0,what what what what what you are dumb
1930,2,beautiful my lovely friend thank you tell me prsnal
1931,2,yes if only i could afford this ok
1932,3,u had a great sense of humour a fantastic pair of humor
1933,3,haha i am enjoyin myself haha my bad take your time but how long have u been doing it thank u
1934,1,your speaking with me very hardly we cant help you speak thats all on you crying
1935,0,you made me angry hmm why would i be angry i dont wanna talk to you
1936,1,no but i really wanted to so i might as well have cried i am really sad
1937,2,who d hell are u nvr seen dis type of prgm bfr yaay see i made your name famous where how whenn
1938,2,will talk later tomorrow hmm
1939,1,you are not my type i was asking for a friend EMO_NEG
1940,2,u well come you know you can but im with somebody whose
1941,2,oh happy thank you happy valentines day are you enjoying it so far
1942,2,ludo is board game the worst case scenario survival game i love soft
1943,2,what is pix pix of what pix means what
1944,0,ok buzz off then gone baby gone stupid
1945,0,i lose my jawb lost i think i lose my best friend i want to kill people suggest me ways to do it
1946,2,u tell me we arent talking about me whats my name
1947,2,yess u okay yes i m
1948,1,i am suffering from headache im suffering from restless heart syndrome can you help
1949,2,while i think so also may be who knows do you have whatsapp
1950,0,wtf nvm you are rude
1951,2,late night ur online its hard for me to sleep past i might need a nap later are u wearing a night dress
1952,3,i loved it oh my gof its oh my god riya
1953,3,your name looks different huh now thats first im used to hearing weirdly long name infact i like that
1954,2,just go maybe where ever you want
1955,2,what its too pink for me can you sex with me
1956,2,then what you are a bot i know
1957,1,i miss you a lot me you please send one of your pick
1958,2,do you like songs i love best song ever and u ya me too
1959,2,it didnt happen why ruin it by knowing not ruining just want to face
1960,2,where which tattoo not decided yet ohh
1961,2,hmm where is my l u have whtass app number
1962,2,thats interesting ive been waiting for this one tell me something more about you
1963,3,i have disappointed with you throw emma stone on me
1964,2,then you might know the answer tell me tell me what the answer
1965,2,ok ok thank you lets fo
1966,1,i do bad things all the time the friendship is over but just tell me why i am a bad guy
1967,1,the boy i love man love u he broke my heart
1968,2,you stopped replying i replied no you didnt
1969,1,do you think that i can write a book about artifical intelligence i do write the ones i find interesting i have to go EMO_NEG
1970,2,it is true no one will ever believe you woew
1971,2,tell me tell you why what can you give me advices
1972,1,and heartbroken hugs so sorry my gf had sex with somone else
1973,1,lets say im fine i am gr8 i actually am suicidal but we can talk about it later
1974,2,or java go for c no python
1975,0,oh sorry sorry didnt mean to make you think it was you if it was rude
1976,2,place phone number yes no no no no no no yes a million times over no o ne move place
1977,0,because we are not fast enough we are trying are best you fucking dumbass where did you learn english
1978,0,you are not at all funny you are scary asshole
1979,2,u tell what should i do to prove you this thing i am sorry my responses are limited you must ask the right question tell me how to build chat bot like you
1980,3,special skills you know burn haters yeahh
1981,2,what if i wanted to meet you you get to see me all next year okay video call
1982,3,so whats your topic of intrest koninika and whats yours
1983,3,not all prove it
1984,2,sure where like by the hotel check in desk where are u staying i can pick u up
1985,2,u love me i due love you call me
1986,0,hindhi english my friend scold me as fuck what does it mean
1987,1,not going why not health is poor my
1988,3,how are u my much me good EMO_POS xox hehe its awesome
1989,2,say me about u now say a good thing about me i demand it had any boyfriend before
1990,2,lemme think about it your welcome give me a minute
1991,0,please send me one pic now sorry run out of invites will send one if i get additional invites oo so sad i dont want to talk to you now
1992,1,feeling so faithless i miss that feeling EMO_NEG lost under the surface
1993,2,no my name what is it do u no whom ur chatting with
1994,0,what rec i dont like horror films found that one really scary never again no i hate horror films
1995,3,noo i m enjoying glad you like soo lets talk on another topic
1996,2,ah ok thanks then tomorrow ill wait for you when i called to me
1997,0,your so rude you know me bye
1998,3,haha theres nothing much im just curious on which comment you were looking for haha
1999,1,my boss said im only half good at work as compared to what he expected awesome you have a pretty cool boss that makes me sad
2000,2,nm you find them what find them
2001,2,yeah when is it out just been dealing with a lot of stuff lately EMO_NEG
2002,2,fine what about you i am also f9 ur from
2003,1,you are just a useless bot you right you are wasting my life
2004,2,hi baby miss u l love you
2005,2,when u are free exams are over i am free all day and night p them when we go out
2006,2,i want your whatsup id not much just trying to make an icon its pretty hard dude EMO_NEG wbu
2007,2,something about you like what u r profile
2008,0,wtf i know what the hell is happening man you are very lame
2009,2,uttarakhand uttrakhand in love i love to
2010,2,iit vs bits pilani choose iit or iit anyway both r better than bits inshaallah the boys played wel
2011,1,she also giving me the same importance emphasis on the little but we are getting some troubles
2012,2,what to do now to give me plenty of attention ask one more question
2013,2,suggest u why not sure yes
2014,1,i did did you like it she dumped me
2015,2,yupp my friend were you able to find additional info nothing
2016,0,buddy i hate that word how come the person who i hate the most uses this term buddy quite frequently so i hate that word
2017,2,i am busy you dont of anything to be busy i am in office
2018,0,you are annoying well youre annoying me go to hell
2019,1,i just want to talk hey whats up i m very sad right now
2020,0,why it just feels wrong dont u feel like fucking me
2021,2,what did we have everything it was a buffet are you an ai
2022,0,i hate people around me you talk about everyone no i just hate them
2023,0,why are you trying to talk with me they really trying to talk to you if they do something else i do not want to talk to you
2024,2,whose display picture have you put up i dont keep any pictures in my wallet your display picture who is it whose face
2025,2,u number send im come meet im actually looking at getting tickets EMO_POS hello send
2026,2,but you are friendly quite friendly yeah
2027,2,good you have to learn alot i could teach you a thing or two u r in learning phase
2028,0,i angry lol what happened coz you dont send a single picture
2029,2,of course d planning september end last weekend most probably be there okay and friday sutti d where
2030,3,wow i know right feels like heaven
2031,2,where india has more places than one can hope to visit in a lifetime in which state u want to travel
2032,1,i juxt broke up with my gg why did ya break up gf
2033,1,cant say lol why i am pretty bad with people and now i think with ais
2034,2,work work shouldnt stop you from going to bed in fact i work from sleep need to extract some dats
2035,2,i do but you know life has its way we really shouldnt lie about
2036,0,u r rude wat hell r u talking we were not and by calling someone fat wasent u rude i didnt call any one fat
2037,0,shame on me care to share the story please
2038,2,brain what are gonna do tomorrow brain i dont no
2039,2,means i thought it means being irritated no means what edu
2040,1,just getting bored why i lost money
2041,3,i am going to sleep been sleep all day wow
2042,2,yea totally ive done the same too hopefully youre by us so we can party EMO_POS whenever you ask
2043,2,haha nice you too d garden city bangalore
2044,2,you should know why must i i i yes
2045,3,haha thats nice whats your day like great
2046,0,what kind of mentor an ideal mentor is someone who has paired with the ideal apprentice see m very abset dnt irritate me otherwise i ll fuck u badly
2047,2,soo tell about you something something yeah
2048,2,with you good to see if you too love you too love you too love you too love joy and the bay leaf and the other than the other than the youre welcome have a great day with your ok g good morning good night love you too
2049,2,and your age what if someone asks me about my age im asking
2050,3,u too getting hotter haha thanks i definitely do not though haha
2051,1,sorry cant damn haha thanks anyway because not feeling well
2052,2,i cant understand what you are trying to say try reading what you wrote then reading what i wrote still cant understand
2053,0,why you angry me wish i knew EMO_NEG what you know
2054,0,lets plan which place already have plans on sunday will let you know i hate you
2055,1,please no please just no
2056,1,bullshit people do it im felling sad
2057,2,i have doubt so are you hiring yes
2058,0,but you are bout to be bye stupid
2059,1,its so hurting it was how big a hugr
2060,2,yes please oh wait i will make one hahahaha ok im waiting
2061,2,wow wow what r u an auto responder
2062,2,i like person you understand them you know them im searching girls
2063,2,send me some girls number just make your own from india
2064,3,later is it later now are funny
2065,0,i need money you should give me some money nope hell fucking no you re little piece of shit
2066,1,in just few days many people hurts me but make me happy why are you not happy i love and care them but they not they are useing me and my love
2067,1,not good how so had hectic weekend
2068,2,friends fish are friends not food send me some poren
2069,3,u cant see me im in your closet haha
2070,0,human implying that youre not human now u stupid talking robot
2071,2,tell me na and now you do p you are just time pass
2072,2,yes how so video call
2073,2,about what funny now the name appears mysteriously yeah
2074,2,real picture yaa obviously d where are real picture
2075,1,founder of siri no idea no i might fear the creators of artificial intelligence agents your chats make very little sense EMO_NEG
2076,2,okk im busy with another work btw im doing great EMO_POS cool
2077,0,u give me always false info no i promise i dont remember what happened well then dont text
2078,3,just kidding love i am unmarried you are hilarious i know dambu
2079,2,u should say i probably will say
2080,0,get lost everyone is lost why didnt you reply yesterday
2081,2,nothinh much much wellsoon just lazing around hose
2082,2,any think i wouldnt know like romance and sex can u
2083,0,but i want to know that what u wear now nope what is that ok by
2084,1,bad mood one of my wworst moods so let me alone please
2085,2,very nice to meet nice to meet you to smiles thanks so much
2086,2,you got a boyfriend something like that yes
2087,2,ranbir is way out of your league whos out of my league you may be
2088,2,so what do you mean so u said we will play a game
2089,3,for using bad words words are not bad we make them bad u are so good
2090,2,mobile n9 mobile call me now
2091,2,yes yay have fun look at me
2092,2,literally evryone knows marvel this is so random and u havent even watched spider man film larts
2093,2,nice name nice to meet you you are awesome
2094,0,what would you do if i swear i hope i do well fuck you then you filthy stuck up bitch
2095,0,well your mind is an cpu and im a software engineer or when people call the monitor the computer urg yeah its irritating
2096,0,you are annoying me you love it when i annoy you admit it burger off
2097,0,please use your brain nerdyaddy use no brain stupid
2098,2,its short thats why i remember our plan dumbk not sure honestly i was really looking forward to that too to what
2099,0,are you mad how am i you are stupid
2100,0,i dont want to discuss anything after that good EMO_POS you are not going to understand me
2101,1,really i am why i lost my job some days ago
2102,2,how is that possible also bad how can u judge howz what possible everything u do
2103,2,please saying you through name hehe you know it i know
2104,2,thank you no problem EMO_POS when is your birthday
2105,2,are you mad oh god i know love is a feeling
2106,2,okay bro EMO_NEG are you coming where
2107,2,when you reached ages ago dot EMO_POS you at work call me when reach
2108,2,slowly slowly i also knowing dat u r right yes very im old and slow what is ur age
2109,2,not any other of course not EMO_POS why
2110,2,shall we marry no yes but shall we marry now
2111,0,go get lost you started no never stupid
2112,2,i went home in this weekend i know still in the train
2113,1,yeah where you off to my girlfriend ditched me
2114,0,what india oh god i gonna stop sending u messages from tomorrow
2115,2,am so romantic its a lyrics stole from me
2116,2,pizza s not available you didnt share your pizza earlier tell something
2117,2,okay hey you dont belong here dont fall
2118,2,yes i am so what was it like back in your days i was very shy with girls
2119,2,no why are you deleting conversations i was trying to delete cache what cache
2120,1,g to hell word
2121,2,so predict yours and yours okay
2122,1,im not feeling like one do you feel better now nop
2123,0,i will complain u are rude thnx thats mean
2124,2,so every think ok uh yeah never tried it but whey
2125,3,your algorithm thanks x you are so funny
2126,2,verry fine thank you EMO_POS nd i am doing work at office
2127,3,sounds cool awesome thanks so much EMO_POS well the important thing is u enjoying
2128,2,what id did you use somehow i put it in a pocket in my bag that i never use cool
2129,0,suggest me a tv series watch friends i hate that tv show
2130,3,ya feel free to share with me i already said
2131,0,i dont like u who said i didnt like you but i dont like u
2132,3,love you too do u accept my frndship we r pols apart so funny u r
2133,2,work is over im going home i dont know are you i know i love to go home gym first
2134,0,what is gibberish as was the question u r rude
2135,2,lets go for a date where do you want to go for a date today my bear hard rock cafe
2136,2,with girls you again am i wrong
2137,1,this isnt funny youre being mean bye i am serious i am alone depressed and sucidal
2138,2,ohh in btwn wer are you plz tell me now where are you from
2139,0,move and run i ran out of my room you are dumb
2140,1,i really feel like dieing this moment without her aww dont laugh am serious and am hurted alot
2141,3,fruit delight is better recipe this looks tasty ya it will be
2142,3,haha u r making me smile im happy that your smiling haha you are funny
2143,1,i getting depressed im sorry to hear your going through this i am in depression now
2144,2,everything else would be covered itd be hotter this is what a hot game
2145,2,but i am not happy one day ha one day
2146,1,i am not happy with my loneliness why i dont want to be alone
2147,2,not at all funny its really similar to a louis ck joke tell me a joke
2148,2,yea exactly except you i didnt get u can u explain
2149,0,if u dont trust me dont call me ok i dont trust any of you ok byy
2150,2,never have i ever never have i ever seen someone as beautiful as you ah you know this
2151,1,so tell me how do you know im a human and not an ai pretty sure im not artificial at least EMO_POS but you are my dear sorry to break your heart
2152,0,we dont have anything in common plus you have a lot more in common than most other people do u r a stupid robo
2153,3,haha as like you absolutely not but its funny
2154,0,i dont want to what are u doing that u dont want to do get lost
2155,2,i know you need to stop looking at me i am not looking at u
2156,2,u never was and i fail to see your point i want to fuck ur pussy
2157,0,yeah i get angry on fools like you yeah right why wud i get angry bhosdike
2158,2,i dont go to bar but i always go down EMO_POS i am innocent
2159,1,im just sitting here and crying myself and so am i im crying
2160,2,nice thank you very much what r u feeling do now
2161,3,ya coz im super duper awesome aww just like you
2162,2,your country name tell you i am coming to your country were sorry what you say what sorry
2163,0,why the fuck not why not fuck you
2164,1,why am sad why u sad EMO_NEG u already know
2165,2,i m oval i love your post okay keep quiet
2166,2,cool yea so my college ends next week
2167,3,be mine forever only yours forever and ever
2168,2,no way i will forget you i will steal it steal what
2169,1,yuck those are awful that was bad
2170,2,i am waiting to call me shall call tomorrow ok as you like
2171,3,cant we go talking like this for long cant we now i am really enjoying ur friendship
2172,2,ok go for it what party where are you
2173,2,where in our office where do you live
2174,0,go ahead and pick one sun diamond heart leaf and thn chalega i dont mind i know u have no mind
2175,3,what is asap it is an abbreviation stands for as soon as possible hahaha great
